episode,steps,return
1321,200,-281.0
1322,200,-272.0
1323,200,-272.0
1324,90,-105.0
1325,200,-335.0
1326,66,-72.0
1327,200,-272.0
1328,200,-272.0
1329,200,-299.0
1330,200,-308.0
1331,200,-263.0
1332,200,-326.0
1333,200,-263.0
1334,200,-254.0
1335,200,-272.0
1336,200,-263.0
1337,200,-254.0
1338,91,-124.0
1339,200,-245.0
1340,200,-299.0
1341,200,-299.0
1342,200,-326.0
1343,200,-281.0
1344,200,-308.0
1345,200,-227.0
1346,200,-272.0
1347,200,-281.0
1348,200,-281.0
1349,200,-227.0
1350,200,-308.0
1351,185,-227.0
1352,200,-263.0
1353,200,-317.0
1354,200,-308.0
1355,148,-199.0
1356,200,-254.0
1357,200,-245.0
1358,200,-254.0
1359,200,-236.0
1360,200,-263.0
1361,200,-317.0
1362,200,-281.0
1363,200,-308.0
1364,200,-308.0
1365,200,-326.0
1366,113,-137.0
1367,75,-99.0
1368,125,-140.0
1369,200,-254.0
1370,200,-254.0
1371,200,-272.0
1372,200,-308.0
1373,200,-299.0
1374,200,-290.0
1375,200,-281.0
1376,200,-272.0
1377,200,-281.0
1378,200,-326.0
1379,200,-272.0
1380,200,-308.0
1381,200,-245.0
1382,200,-236.0
1383,84,-81.0
1384,200,-281.0
1385,200,-272.0
1386,200,-308.0
1387,135,-159.0
1388,200,-335.0
1389,200,-308.0
1390,71,-77.0
1391,200,-281.0
1392,118,-205.0
1393,200,-263.0
1394,200,-272.0
1395,105,-156.0
1396,200,-281.0
1397,200,-227.0
1398,50,-38.0
1399,52,-76.0
1400,200,-299.0
1401,200,-326.0
1402,200,-299.0
1403,200,-272.0
1404,200,-263.0
1405,200,-272.0
1406,200,-281.0
1407,200,-263.0
1408,200,-245.0
1409,200,-281.0
1410,23,-2.0
1411,200,-245.0
1412,200,-317.0
1413,200,-344.0
1414,200,-272.0
1415,200,-344.0
1416,200,-245.0
1417,166,-244.0
1418,93,-90.0
1419,200,-290.0
1420,200,-254.0
1421,200,-299.0
1422,200,-317.0
1423,21,-9.0
1424,200,-281.0
1425,200,-326.0
1426,200,-299.0
1427,200,-272.0
1428,200,-317.0
1429,200,-263.0
1430,200,-254.0
1431,200,-281.0
1432,200,-272.0
1433,200,-263.0
1434,200,-317.0
1435,200,-290.0
1436,120,-126.0
1437,200,-281.0
1438,200,-299.0
1439,200,-353.0
1440,200,-263.0
1441,200,-227.0
1442,200,-272.0
1443,200,-290.0
1444,200,-317.0
1445,37,-34.0
1446,200,-245.0
1447,200,-308.0
1448,200,-245.0
1449,75,-108.0
1450,82,-106.0
1451,200,-290.0
1452,200,-290.0
1453,200,-290.0
1454,45,-33.0
1455,200,-308.0
1456,200,-227.0
1457,200,-290.0
1458,148,-190.0
1459,198,-276.0
1460,200,-308.0
1461,200,-236.0
1462,200,-308.0
1463,200,-308.0
1464,200,-281.0
1465,200,-299.0
1466,200,-254.0
1467,200,-245.0
1468,38,-44.0
1469,200,-317.0
1470,200,-308.0
1471,200,-308.0
1472,200,-263.0
