episode,steps,return
1039,24,-12.0
1040,9,12.0
1041,35,-23.0
1042,8,13.0
1043,20,1.0
1044,30,-18.0
1045,46,-25.0
1046,15,-3.0
1047,36,-42.0
1048,9,12.0
1049,21,-9.0
1050,21,0.0
1051,12,9.0
1052,58,-55.0
1053,15,-3.0
1054,10,11.0
1055,50,-29.0
1056,9,12.0
1057,14,-2.0
1058,20,1.0
1059,17,-5.0
1060,28,-25.0
1061,18,-6.0
1062,15,6.0
1063,22,-1.0
1064,33,-21.0
1065,56,-35.0
1066,28,-16.0
1067,15,-3.0
1068,16,5.0
1069,13,8.0
1070,19,2.0
1071,22,-19.0
1072,17,4.0
1073,21,-9.0
1074,17,4.0
1075,18,3.0
1076,10,11.0
1077,9,12.0
1078,14,7.0
1079,21,0.0
1080,20,1.0
1081,11,10.0
1082,13,8.0
1083,31,-28.0
1084,21,0.0
1085,10,11.0
1086,10,11.0
1087,25,-4.0
1088,11,1.0
1089,17,4.0
1090,10,11.0
1091,17,-14.0
1092,12,9.0
1093,15,6.0
1094,22,-1.0
1095,23,-20.0
1096,14,7.0
1097,12,0.0
1098,10,11.0
1099,14,-2.0
1100,9,12.0
1101,10,11.0
1102,27,-6.0
1103,45,-33.0
1104,21,0.0
1105,18,3.0
1106,32,-29.0
1107,7,14.0
1108,14,-11.0
1109,14,7.0
1110,14,7.0
1111,18,3.0
1112,7,14.0
1113,16,5.0
1114,12,-9.0
1115,20,1.0
1116,21,-9.0
1117,19,-7.0
1118,26,-5.0
1119,24,-21.0
1120,13,8.0
1121,12,0.0
1122,21,0.0
1123,13,8.0
1124,18,-6.0
1125,23,-20.0
1126,22,-10.0
1127,20,1.0
1128,11,1.0
1129,17,-5.0
1130,14,7.0
1131,36,-24.0
1132,10,2.0
1133,14,7.0
1134,18,-6.0
1135,15,-3.0
1136,22,-19.0
1137,20,1.0
1138,10,11.0
1139,9,12.0
1140,14,7.0
1141,10,11.0
1142,12,-9.0
1143,13,-1.0
1144,23,-11.0
1145,14,7.0
1146,12,9.0
1147,14,7.0
1148,19,2.0
1149,14,7.0
1150,18,3.0
1151,22,-10.0
1152,15,6.0
1153,15,6.0
1154,10,2.0
1155,17,4.0
1156,21,0.0
1157,12,0.0
1158,17,4.0
1159,12,9.0
1160,14,-2.0
1161,8,13.0
1162,19,-16.0
1163,11,10.0
1164,24,-12.0
1165,12,9.0
1166,9,12.0
1167,14,7.0
1168,15,6.0
1169,16,5.0
1170,9,12.0
1171,11,10.0
1172,23,-11.0
1173,29,-17.0
1174,26,-14.0
1175,13,8.0
1176,19,2.0
1177,11,10.0
1178,13,8.0
1179,10,11.0
1180,17,4.0
1181,11,10.0
1182,12,0.0
1183,13,-1.0
1184,14,-2.0
1185,14,7.0
1186,14,-2.0
1187,15,6.0
1188,39,-18.0
1189,14,7.0
1190,10,11.0
1191,14,7.0
1192,10,11.0
1193,17,4.0
1194,9,12.0
1195,7,14.0
1196,11,10.0
1197,22,-1.0
1198,24,-12.0
1199,29,-17.0
1200,14,7.0
1201,10,2.0
1202,16,-4.0
1203,25,-4.0
1204,34,-31.0
1205,7,14.0
1206,13,8.0
1207,15,6.0
1208,12,0.0
1209,15,6.0
1210,15,-3.0
1211,20,-8.0
1212,15,-3.0
1213,16,-4.0
1214,8,13.0
1215,15,6.0
1216,23,-2.0
1217,14,7.0
1218,6,15.0
1219,15,6.0
1220,26,-5.0
1221,47,-35.0
1222,15,-3.0
1223,20,1.0
1224,12,9.0
1225,14,-2.0
1226,31,-28.0
1227,38,-26.0
1228,17,-5.0
1229,7,14.0
1230,29,-26.0
1231,17,4.0
1232,17,-14.0
1233,12,9.0
1234,15,6.0
1235,9,12.0
1236,8,13.0
1237,18,-6.0
1238,14,7.0
1239,8,4.0
1240,31,-28.0
1241,14,7.0
1242,14,-2.0
1243,28,-16.0
1244,22,-1.0
1245,17,4.0
1246,69,-75.0
1247,10,11.0
1248,55,-70.0
1249,19,2.0
1250,16,5.0
1251,12,9.0
1252,12,9.0
1253,6,15.0
1254,13,8.0
1255,13,8.0
1256,15,6.0
1257,13,8.0
1258,15,-3.0
1259,14,7.0
1260,18,-6.0
1261,15,6.0
1262,10,11.0
1263,19,-16.0
1264,8,13.0
1265,24,-21.0
1266,20,1.0
1267,17,4.0
1268,31,-28.0
1269,14,-2.0
1270,12,9.0
1271,17,4.0
1272,13,8.0
1273,14,7.0
1274,17,4.0
1275,13,-1.0
1276,17,4.0
1277,15,6.0
1278,14,7.0
1279,14,-2.0
1280,27,-15.0
1281,14,7.0
1282,14,7.0
1283,12,9.0
1284,9,12.0
1285,12,9.0
1286,35,-14.0
1287,8,13.0
1288,11,10.0
1289,11,10.0
1290,17,-5.0
1291,23,-2.0
1292,11,10.0
1293,18,-24.0
1294,11,10.0
1295,13,8.0
1296,16,5.0
1297,18,3.0
1298,19,2.0
1299,13,-1.0
1300,14,7.0
1301,11,10.0
1302,23,-2.0
1303,13,8.0
1304,25,-13.0
1305,12,9.0
1306,13,-1.0
1307,23,-11.0
1308,14,-2.0
1309,14,7.0
1310,16,-4.0
1311,19,2.0
1312,9,12.0
1313,15,-3.0
1314,20,-8.0
1315,13,-1.0
1316,30,-18.0
1317,15,6.0
1318,12,9.0
1319,12,9.0
1320,17,4.0
1321,17,-5.0
1322,15,-3.0
1323,11,10.0
1324,7,14.0
1325,21,0.0
1326,8,13.0
1327,16,-4.0
1328,19,2.0
1329,14,-11.0
1330,11,10.0
1331,28,-7.0
1332,8,13.0
1333,16,-4.0
1334,15,-3.0
1335,10,11.0
1336,11,10.0
1337,13,8.0
1338,10,2.0
1339,24,-3.0
1340,17,4.0
1341,15,6.0
1342,15,6.0
1343,9,12.0
1344,14,-2.0
1345,12,9.0
1346,31,-28.0
1347,16,5.0
1348,21,0.0
1349,16,5.0
1350,23,-11.0
1351,13,8.0
1352,18,3.0
1353,12,9.0
1354,26,-5.0
1355,15,-3.0
1356,35,-23.0
1357,17,4.0
1358,12,9.0
1359,14,7.0
1360,10,11.0
1361,15,6.0
1362,15,6.0
1363,27,-6.0
1364,15,6.0
1365,10,11.0
1366,9,12.0
1367,19,2.0
1368,28,-16.0
1369,13,8.0
1370,29,-17.0
1371,11,1.0
1372,23,-2.0
1373,9,12.0
1374,14,7.0
1375,15,6.0
1376,27,-6.0
1377,17,-5.0
1378,26,-14.0
1379,10,11.0
1380,21,-9.0
1381,15,6.0
1382,12,9.0
1383,21,0.0
1384,17,4.0
1385,13,8.0
1386,12,0.0
1387,17,4.0
1388,16,-4.0
1389,29,-17.0
1390,11,10.0
1391,18,-6.0
1392,15,6.0
1393,7,14.0
1394,11,10.0
1395,20,1.0
1396,10,2.0
1397,14,7.0
1398,9,12.0
1399,11,10.0
1400,14,-2.0
1401,11,10.0
1402,25,-31.0
1403,10,11.0
1404,10,11.0
1405,10,11.0
1406,37,-25.0
1407,12,9.0
1408,18,3.0
1409,13,-10.0
1410,8,13.0
1411,21,-9.0
1412,15,6.0
1413,15,6.0
1414,11,10.0
1415,22,-10.0
1416,14,7.0
1417,13,8.0
1418,10,11.0
1419,13,8.0
1420,29,-17.0
1421,20,-8.0
1422,16,5.0
1423,13,8.0
1424,26,-23.0
1425,11,10.0
1426,16,5.0
1427,14,7.0
1428,20,-17.0
1429,16,5.0
1430,42,-30.0
1431,16,5.0
1432,18,3.0
1433,12,9.0
1434,17,4.0
1435,20,-8.0
1436,16,5.0
1437,13,8.0
1438,16,-4.0
1439,32,-11.0
1440,7,14.0
1441,20,1.0
1442,21,-9.0
1443,15,6.0
1444,27,-6.0
1445,13,8.0
1446,8,13.0
1447,12,9.0
1448,12,0.0
1449,15,6.0
1450,10,11.0
